tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-FRA-2026-002,M25 Hazebrouck,Hard,32,25,20260105,303,213608,,,Moise Kouame,R,,FRA,16.8,211621,,,Arthur Nagel ,U,,FRA,22.7,6-2 6-7(5) 7-6(5),3,QF,53,1,2,30,18,11,6,4,2,3,0,3,26,12,6,4,4,4,7,833,30,577,66
2026-M-ITF-FRA-2026-002,M25 Hazebrouck,Hard,32,25,20260105,304,131911,,,Lucas Poullain,R,175,FRA,30.0,213977,,,Cosme Rolland De Ravel,U,,FRA,21.5,6-2 6-3,3,QF,75,1,0,19,13,10,6,4,0,0,1,0,24,15,9,3,4,0,2,404,117,1250,7
2026-M-ITF-FRA-2026-002,M25 Hazebrouck,Hard,32,25,20260105,401,210494,,,Theo Papamalamis,R,183,FRA,19.9,207200,,,Cyril Vandermeersch,R,180,FRA,26.6,7-6(5) 6-4,3,SF,108,3,1,62,37,27,12,11,0,4,1,2,76,45,28,14,11,2,7,742,40,444,103
2026-M-ITF-FRA-2026-002,M25 Hazebrouck,Hard,32,25,20260105,402,213608,,,Moise Kouame,R,,FRA,16.8,131911,,,Lucas Poullain,R,175,FRA,30.0,6-3 6-2,3,SF,117,7,5,78,40,29,19,9,5,6,2,0,78,51,30,9,8,4,8,833,30,404,117
2026-M-ITF-FRA-2026-002,M25 Hazebrouck,Hard,32,25,20260105,501,213608,,,Moise Kouame,R,,FRA,16.8,210494,,,Theo Papamalamis,R,183,FRA,19.9,7-6(5) 6-1,3,F,122,3,2,83,41,28,19,10,7,9,2,1,63,42,22,9,9,6,10,833,30,742,40
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,103,208925,,,John Hallquist Lithen,L,,SWE,24.0,149267,,,Andrea Colombo,U,,ITA,23.1,4-6 7-5 6-4,3,R32,164,1,3,100,72,46,10,16,7,12,8,3,101,72,47,13,16,5,11,948,20,1498,4
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,105,202239,,,Florian Broska,R,175,GER,28.0,214112,,,Remy Dugardin,U,,FRA,,6-1 7-6(4),3,R32,83,6,2,59,37,30,10,10,0,2,2,0,55,41,24,6,9,3,7,414,112,1701,2
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,106,212827,,,Bernardo Munk Mesa,U,,ESP,19.8,213496,,,Marc Saura Moragrega,U,,ESP,21.5,6-1 6-1,3,R32,51,7,3,44,28,23,8,7,1,1,1,3,41,19,9,8,7,3,8,1385,5,1824,2
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,115,211676,,,Saveliy Ivanov,U,,RUS,21.2,212262,,,Kylian Collignon,U,,BEL,20.7,6-3 6-1,3,R32,82,8,0,42,22,19,10,8,1,2,0,1,54,31,18,7,8,2,7,1142,11,1392,5
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,113,144985,,,Ergi Kirkin,R,180,TUR,26.9,149285,,,Mustapha El Natour,U,,LBN,21.1,6-0 6-2,3,R32,45,2,2,34,25,22,6,7,0,0,0,4,43,30,14,3,7,2,7,549,72,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,101,208143,,,Garrett Johns,R,180,USA,25.0,149128,,,Goncalo Marques,U,,POR,19.9,6-4 7-5,3,R32,96,10,3,69,46,36,9,11,2,4,1,0,60,38,23,12,11,0,4,292,179,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,114,214341,,,Oscar Brown,U,,GBR,23.6,209966,,,Mohamed Amin Oueslati,U,,TUN,21.5,6-1 6-3,3,R32,68,1,0,48,40,25,4,8,4,6,0,6,53,36,17,3,8,5,11,1846,1,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,107,211472,,,Oliver Johansson,U,,SWE,,210535,,,Maxim Shin,R,191,UZB,22.5,6-1 6-3,3,R32,67,0,1,54,36,27,9,8,3,4,0,0,43,35,17,2,8,0,5,,,981,18
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,109,212134,,,Maxence Rivet,L,188,FRA,22.2,212029,,,Dimitris Sakellaridis,R,,GRE,19.6,6-2 4-6 6-4,3,R32,138,1,3,88,61,38,15,14,7,11,1,5,94,64,39,13,14,9,15,1287,7,751,40
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,111,207541,,,Michalis Sakellaridis,U,,GRE,24.9,212294,,,Matei Todoran,U,,ROU,,2-6 6-4 6-2,3,R32,122,0,1,88,81,48,2,13,5,9,6,2,78,35,24,21,13,6,11,1780,2,2136,1
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,110,208806,,,Stefano Dagostino,R,,ITA,22.1,214381,,,James Pikkaart,U,,NED,20.0,6-3 6-2,3,R32,85,1,1,50,36,24,7,8,3,5,2,5,59,35,16,10,9,5,11,1043,15,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,104,209863,,,Leo Borg,R,183,SWE,22.6,212157,,,Timofei Derepasko,U,,RUS,18.9,7-5 6-3,3,R32,86,1,0,64,43,31,11,11,1,3,0,0,59,36,25,9,10,2,6,533,76,753,39
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,112,209167,,,Olle Wallin,U,,SWE,24.2,208867,,,Tomas Luis,R,,POR,23.8,6-3 6-0,3,R32,68,1,1,53,37,31,6,8,3,3,0,0,40,24,14,5,7,1,5,443,103,896,24
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,102,212725,,,Alaa Trifi,U,,TUN,18.9,212903,,,Melih Anavatan,U,,TUR,,6-0 6-4,3,R32,74,0,4,53,33,22,10,8,5,7,0,0,47,29,12,6,8,4,10,1297,7,1642,3
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,116,207368,,,Mert Alkaya,U,,TUR,25.5,132310,,,Tiago Cacao,R,185,POR,27.8,6-3 6-4,3,R32,77,3,6,60,33,25,13,10,2,4,0,0,52,36,26,4,9,0,4,408,115,883,25
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,108,209931,,,Lukas Pokorny,R,191,SVK,23.8,212627,,,Omar Knani,U,,TUN,20.9,1-6 6-2 6-1,3,R32,96,1,0,66,47,28,12,11,2,5,0,3,68,55,30,6,11,1,6,473,92,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,205,208806,,,Stefano Dagostino,R,,ITA,22.1,212134,,,Maxence Rivet,L,188,FRA,22.2,6-3 6-1,3,R16,83,3,1,53,31,21,12,8,3,5,3,4,51,34,16,5,8,4,10,1043,15,1287,7
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,207,144985,,,Ergi Kirkin,R,180,TUR,26.9,214341,,,Oscar Brown,U,,GBR,23.6,6-1 7-6(1),3,R16,99,1,1,54,36,30,10,9,0,1,1,5,66,31,20,15,10,3,7,549,72,1846,1
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,208,207368,,,Mert Alkaya,U,,TUR,25.5,211676,,,Saveliy Ivanov,U,,RUS,21.2,6-2 6-1,3,R16,65,7,1,51,27,24,9,8,3,4,2,2,49,25,12,9,7,1,6,408,115,1142,11
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,206,209167,,,Olle Wallin,U,,SWE,24.2,207541,,,Michalis Sakellaridis,U,,GRE,24.9,6-1 6-4,3,R16,67,2,0,58,36,24,11,9,2,4,0,2,43,30,14,5,8,2,7,443,103,1780,2
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,202,208925,,,John Hallquist Lithen,L,,SWE,24.0,209863,,,Leo Borg,R,183,SWE,22.6,6-4 7-5,3,R16,109,1,3,69,49,31,13,11,3,5,4,3,75,46,33,9,11,4,8,948,20,533,76
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,204,209931,,,Lukas Pokorny,R,191,SVK,23.8,211472,,,Oliver Johansson,U,,SWE,,7-5 6-0,3,R16,68,8,2,47,34,26,8,9,3,4,0,3,61,35,20,11,9,6,11,473,92,,
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,203,202239,,,Florian Broska,R,175,GER,28.0,212827,,,Bernardo Munk Mesa,U,,ESP,19.8,4-6 6-1 6-3,3,R16,122,7,2,77,45,33,21,13,3,4,6,8,95,58,37,16,13,11,15,414,112,1385,5
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,201,212725,,,Alaa Trifi,U,,TUN,18.9,208143,,,Garrett Johns,R,180,USA,25.0,7-6(4) 4-6 7-5,3,R16,198,1,7,114,70,41,20,14,15,20,1,1,89,52,32,21,15,1,5,1297,7,292,179
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,304,207368,,,Mert Alkaya,U,,TUR,25.5,144985,,,Ergi Kirkin,R,180,TUR,26.9,6-2 7-6(4),3,QF,107,4,1,66,30,23,24,10,3,3,2,1,76,52,34,14,10,6,8,408,115,549,72
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,303,209167,,,Olle Wallin,U,,SWE,24.2,208806,,,Stefano Dagostino,R,,ITA,22.1,6-4 6-2,3,QF,95,5,0,53,27,21,14,9,6,8,3,1,54,33,22,6,9,2,7,443,103,1043,15
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,302,202239,,,Florian Broska,R,175,GER,28.0,209931,,,Lukas Pokorny,R,191,SVK,23.8,6-3 7-6(6),3,QF,100,1,0,65,38,29,16,10,3,5,2,0,72,38,28,14,11,3,7,414,112,473,92
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,301,208925,,,John Hallquist Lithen,L,,SWE,24.0,212725,,,Alaa Trifi,U,,TUN,18.9,6-2 6-2,3,QF,87,2,2,54,39,28,8,8,2,3,0,8,55,26,17,6,8,5,10,948,20,1297,7
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,401,202239,,,Florian Broska,R,175,GER,28.0,208925,,,John Hallquist Lithen,L,,SWE,24.0,6-4 6-2,3,SF,108,2,3,67,44,31,11,9,6,7,0,1,76,55,28,12,9,4,8,414,112,948,20
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,402,209167,,,Olle Wallin,U,,SWE,24.2,207368,,,Mert Alkaya,U,,TUR,25.5,6-2 3-6 6-1,3,SF,102,5,1,80,49,34,20,12,2,3,4,3,74,38,26,14,12,3,7,443,103,408,115
2026-M-ITF-TUN-2026-001,M25 Monastir,Hard,32,25,20260105,501,202239,,,Florian Broska,R,175,GER,28.0,209167,,,Olle Wallin,U,,SWE,24.2,4-6 6-1 6-1,3,F,93,7,1,61,43,33,14,12,0,1,1,1,71,44,30,10,12,4,9,414,112,443,103
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,115,133835,,,Gijs Brouwer,L,191,NED,29.8,214231,,,Johan Oscar Lien,U,,NOR,18.3,7-5 7-5,3,R32,121,1,6,76,46,24,14,12,3,9,1,3,71,43,19,10,12,2,10,1067,13,1684,2
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,103,211355,,,Oskar Brostrom Poulsen,U,,DEN,23.9,213161,,,Fredrik Krogh Solheim,U,,NOR,,6-4 6-0,3,R32,65,3,0,40,27,24,8,8,0,0,2,1,49,25,14,12,8,2,6,1123,11,2171,1
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,112,213001,,,Mika Petkovic,U,,GER,19.0,213708,,,Henrik Villanger,U,,NOR,,6-1 6-4,3,R32,83,6,3,57,40,30,9,8,1,1,6,3,60,37,24,8,9,1,5,739,41,2035,1
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,105,200270,,,Alex Knaff,R,193,LUX,28.1,211651,,,Alexander Vasilev,U,,BUL,18.6,6-1 6-4,3,R32,72,2,2,44,22,19,13,8,0,0,3,6,57,37,23,8,9,3,7,744,40,1028,15
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,102,209866,,,Karlis Ozolins,R,196,LAT,23.5,208083,,,Adam Heinonen,R,188,SWE,23.3,6-2 6-2,3,R32,72,7,0,44,26,22,11,8,1,1,4,5,55,30,23,5,8,3,7,963,19,1464,4
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,113,209914,,,Andreja Petrovic,R,188,NOR,25.9,209940,,,Romain Faucon,U,,BEL,23.3,7-6(5) 6-0,3,R32,125,3,5,87,48,33,17,9,7,9,5,1,59,42,21,6,9,1,6,892,24,925,22
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,110,212269,,,Marc Majdandzic,U,,GER,20.9,208864,,,Leyton Rivera,R,183,NOR,24.1,7-6(2) 6-3,3,R32,115,1,5,72,37,26,19,10,3,5,5,2,77,54,33,9,11,6,10,934,21,1176,10
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,108,208302,,,Nikola Slavic,R,,SWE,25.2,211455,,,Oren Vasser,R,180,USA,25.8,6-3 4-6 6-2,3,R32,152,12,5,79,52,42,11,13,5,7,2,6,100,67,40,17,14,6,11,874,26,1505,4
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,106,213591,,,Billy Suarez,U,,USA,,212896,,,Melvin Kumar,U,,SWE,19.5,6-2 6-7(6) 6-3,3,R32,172,6,2,88,51,41,22,15,0,1,2,4,97,70,48,10,14,6,10,1113,12,1562,3
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,111,200418,,,Karl Friberg,R,191,SWE,26.7,210575,,,Jack Karlsson Wistrand,U,,SWE,23.5,6-4 7-6(8),3,R32,116,8,2,78,47,35,13,11,3,6,6,7,77,43,27,14,11,4,8,1059,14,2092,1
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,101,210631,,,Linus Lagerbohm,U,,FIN,18.0,207764,,,Ryan Nijboer,R,180,NED,26.4,4-6 6-4 6-1,3,R32,140,6,4,79,48,35,16,14,1,4,5,5,99,64,38,14,13,7,12,,,514,82
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,116,208819,,,Max Hans Rehberg,R,183,GER,22.3,212478,,,William Rejchtman Vinciguerra,U,,SWE,18.9,6-3 6-4,3,R32,93,4,4,67,50,36,8,10,3,5,2,3,56,32,21,8,9,0,4,558,70,997,17
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,114,212894,,,Patrik Munkhammar,U,,SWE,18.5,214382,,,Tias Lagoni Odegaard,U,,NOR,18.5,6-2 6-1,3,R32,59,1,4,45,24,18,10,7,1,2,2,8,44,17,9,7,8,0,6,1317,6,,
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,109,210328,,,Matt Ponchet,L,196,FRA,21.5,144813,,,Benjamin Hannestad,R,,DEN,28.8,6-2 6-2,3,R32,68,8,0,49,29,20,16,8,4,4,0,1,52,30,17,10,8,3,7,848,28,1281,7
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,107,212963,,,Sebastian Grundtvig Jorgensen,U,,DEN,24.7,214054,,,Baltazar Wiger Nordas,U,,NOR,22.0,1-6 6-4 6-1,3,R32,112,2,3,64,41,23,8,12,1,6,3,6,82,54,31,8,12,8,14,1581,3,1654,2
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,104,214019,,,Hidde Schoenmakers,U,,NED,,207893,,,Daniel De Jonge,U,,NED,26.3,6-1 6-3,3,R32,64,3,2,44,32,24,6,8,1,3,0,3,51,31,14,8,8,2,8,,,899,24
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,205,210328,,,Matt Ponchet,L,196,FRA,21.5,212269,,,Marc Majdandzic,U,,GER,20.9,7-6(6) 6-4,3,R16,96,5,4,68,34,27,15,11,2,6,1,3,80,47,28,13,11,9,14,848,28,934,21
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,207,209914,,,Andreja Petrovic,R,188,NOR,25.9,212894,,,Patrik Munkhammar,U,,SWE,18.5,6-2 6-4,3,R16,99,3,2,56,35,24,14,9,2,3,2,4,67,39,25,11,9,6,10,892,24,1317,6
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,201,210631,,,Linus Lagerbohm,U,,FIN,18.0,209866,,,Karlis Ozolins,R,196,LAT,23.5,6-3 6-4,3,R16,93,3,2,60,37,29,9,9,5,7,4,1,66,38,26,11,10,7,12,,,963,19
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,204,208302,,,Nikola Slavic,R,,SWE,25.2,212963,,,Sebastian Grundtvig Jorgensen,U,,DEN,24.7,4-6 6-3 6-3,3,R16,163,11,3,94,55,37,20,14,5,9,5,3,84,52,33,14,14,8,14,874,26,1581,3
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,208,208819,,,Max Hans Rehberg,R,183,GER,22.3,133835,,,Gijs Brouwer,L,191,NED,29.8,6-4 6-2,3,R16,108,4,2,76,50,35,14,9,7,7,2,3,63,33,19,17,9,7,10,558,70,1067,13
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,202,211355,,,Oskar Brostrom Poulsen,U,,DEN,23.9,214019,,,Hidde Schoenmakers,U,,NED,,6-4 6-2,3,R16,83,3,1,52,34,23,11,9,2,4,1,2,60,41,22,8,9,5,10,1123,11,,
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,206,200418,,,Karl Friberg,R,191,SWE,26.7,213001,,,Mika Petkovic,U,,GER,19.0,6-4 6-2,3,R16,82,11,1,53,38,30,4,9,1,3,3,6,65,28,13,18,9,8,13,1059,14,739,41
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,203,200270,,,Alex Knaff,R,193,LUX,28.1,213591,,,Billy Suarez,U,,USA,,6-4 6-2,3,R16,95,7,3,65,48,32,10,9,2,3,6,3,58,39,24,8,9,7,11,744,40,1113,12
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,303,200418,,,Karl Friberg,R,191,SWE,26.7,210328,,,Matt Ponchet,L,196,FRA,21.5,6-2 6-3,3,QF,65,3,1,47,25,17,17,8,2,2,2,1,46,27,18,9,9,2,6,1059,14,848,28
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,301,211355,,,Oskar Brostrom Poulsen,U,,DEN,23.9,210631,,,Linus Lagerbohm,U,,FIN,18.0,6-4 5-7 7-5,3,QF,174,10,4,115,65,44,26,17,3,6,5,4,112,67,45,24,17,6,10,1123,11,,
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,304,208819,,,Max Hans Rehberg,R,183,GER,22.3,209914,,,Andreja Petrovic,R,188,NOR,25.9,6-2 6-2,3,QF,76,3,1,38,29,21,3,7,0,1,1,1,37,24,11,5,7,4,9,558,70,892,24
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,302,200270,,,Alex Knaff,R,193,LUX,28.1,208302,,,Nikola Slavic,R,,SWE,25.2,7-6(5) 6-2,3,QF,110,4,0,58,41,29,14,10,1,2,8,4,72,44,31,12,10,8,11,744,40,874,26
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,401,200270,,,Alex Knaff,R,193,LUX,28.1,211355,,,Oskar Brostrom Poulsen,U,,DEN,23.9,6-2 6-3,3,SF,79,2,1,55,38,29,10,9,0,0,2,1,48,28,20,7,8,2,5,744,40,1123,11
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,402,208819,,,Max Hans Rehberg,R,183,GER,22.3,200418,,,Karl Friberg,R,191,SWE,26.7,6-4 5-7 6-2,3,SF,147,5,1,86,61,45,14,15,2,4,3,2,93,56,37,20,15,4,8,558,70,1059,14
2026-M-ITF-NOR-2026-001,M15 Oslo,Hard,32,15,20260105,501,208819,,,Max Hans Rehberg,R,183,GER,22.3,200270,,,Alex Knaff,R,193,LUX,28.1,6-2 4-6 6-3,3,F,133,4,1,81,52,37,18,13,2,3,3,2,82,57,38,10,14,3,7,558,70,744,40
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,111,212275,,,Thijs Boogaard,R,,NED,17.5,211646,,,Louis Larue,U,,FRA,21.6,6-2 6-1,3,R32,80,3,1,44,29,23,9,7,1,1,1,6,48,35,21,1,8,2,7,1206,8,1036,15
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,109,125833,,,Mert Naci Turker,U,,TUR,27.3,206749,,,Niccolo Catini,R,178,ITA,28.0,2-6 6-3 6-4,3,R32,160,4,0,86,60,42,11,14,3,6,0,2,84,44,28,23,13,7,10,853,28,830,31
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,106,212875,,,Zhengyu Sun,U,,CHN,19.2,213791,,,Fumin Jiang,U,,CHN,,3-6 6-2 7-5,3,R32,164,5,0,93,62,38,15,14,6,10,7,2,92,64,36,16,15,5,11,1833,2,1503,4
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,108,209867,,,Daniil Ostapenkov,R,,BLR,22.6,144937,,,Nicolas Parizzia,U,,SUI,27.3,6-2 2-0,3,R32,49,5,1,26,16,13,5,5,1,2,3,4,38,21,12,4,5,8,12,737,41,1082,13
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,114,209921,,,Ali Habib,R,170,GBR,23.1,214091,,,Karim Sherif Abdellatif Abdo,U,,EGY,,6-4 6-0,3,R32,66,2,0,34,16,12,12,8,0,2,0,3,46,30,14,5,8,3,9,1081,13,,
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,102,212149,,,Nikola Djosic,U,,SUI,18.3,208780,,,Kaya Arinc,U,,TUR,26.2,6-3 6-4,3,R32,110,3,1,65,44,29,14,10,8,10,1,3,65,43,23,11,9,6,10,1500,4,1840,2
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,115,212888,,,Rares Teodor Pieleanu,R,,ROU,18.9,212853,,,Daniil Piatrouski,U,,BLR,,6-2 6-2,3,R32,72,1,1,44,28,21,10,8,0,1,0,1,41,26,11,5,8,2,7,1023,16,2035,1
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,107,212631,,,David Eichenseher,U,,GER,20.0,211334,,,Aljaz Jeran,U,,SLO,22.2,7-5 6-2,3,R32,115,3,1,71,46,30,14,10,7,9,1,3,59,33,21,9,10,3,8,1233,8,1234,8
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,112,208297,,,Maxwell Mckennon,L,193,USA,23.6,209847,,,Dorian Tremblay,U,,FRA,23.8,6-1 6-3,3,R32,79,3,0,37,23,20,12,8,0,0,2,3,55,34,17,11,8,5,9,555,71,,
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,104,212246,,,Volodymyr Iakubenko,R,193,UKR,20.4,209095,,,Francisco Rocha,R,185,POR,26.2,5-7 6-4 6-4,3,R32,174,8,4,103,69,47,19,16,9,12,6,0,92,63,42,16,16,2,6,1235,8,772,36
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,113,202327,,,Marko Miladinovic,R,180,SRB,25.0,106078,,,Egor Gerasimov,R,196,BLR,33.1,7-6(5) 6-4,3,R32,103,2,0,67,43,31,17,11,2,4,2,0,65,47,30,10,11,1,4,1053,14,780,35
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,103,202125,,,Benjamin Pietri,R,183,FRA,29.4,210284,,,Pijus Vaitiekunas,U,,LTU,22.8,6-2 6-2,3,R32,110,2,2,60,42,28,10,8,3,4,0,3,60,38,21,6,8,7,12,936,21,1462,4
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,101,211904,,,Maximilian Figl,U,,ITA,21.7,210514,,,Edison Ambarzumjan,U,,GER,29.4,6-2 6-3,3,R32,65,3,1,49,33,27,11,8,4,4,0,2,51,29,18,9,9,2,6,1138,11,1159,10
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,105,126762,,,Aleksandre Bakshi,L,180,GEO,28.4,213361,,,Ivan Gretskiy,U,,RUS,19.8,6-2 6-4,3,R32,83,2,3,58,35,25,13,9,2,3,7,6,62,30,19,14,9,3,7,546,73,1243,8
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,110,206600,,,Zura Tkemaladze,R,188,GEO,25.5,213832,,,Ludvig Hede,U,,SWE,18.9,6-4 3-6 6-1,3,R32,136,2,2,72,40,28,15,13,4,9,1,4,83,51,28,12,13,5,12,1170,10,,
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,116,105814,,,Maximilian Neuchrist,R,,AUT,34.4,206739,,,Essa Qabazard,R,188,KUW,24.1,7-6(5) 6-3,3,R32,94,7,1,63,44,39,9,11,1,2,0,1,61,47,35,6,10,2,4,542,74,2217,1
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,208,105814,,,Maximilian Neuchrist,R,,AUT,34.4,212888,,,Rares Teodor Pieleanu,R,,ROU,18.9,4-6 6-3 6-3,3,R16,141,11,2,67,46,39,15,14,0,1,2,1,98,75,48,10,14,11,14,542,74,1023,16
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,201,212149,,,Nikola Djosic,U,,SUI,18.3,211904,,,Maximilian Figl,U,,ITA,21.7,7-6(6) 6-4,3,R16,124,2,1,66,46,32,13,11,1,3,11,4,94,62,36,18,11,16,19,1500,4,1138,11
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,206,208297,,,Maxwell Mckennon,L,193,USA,23.6,212275,,,Thijs Boogaard,R,,NED,17.5,6-3 7-6(8),3,R16,144,10,3,100,70,48,16,11,8,8,7,5,63,39,33,13,10,2,3,555,71,1206,8
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,203,126762,,,Aleksandre Bakshi,L,180,GEO,28.4,212875,,,Zhengyu Sun,U,,CHN,19.2,6-1 6-0,3,R16,58,1,3,31,15,12,12,6,0,0,0,1,42,21,10,5,7,4,10,546,73,1833,2
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,205,206600,,,Zura Tkemaladze,R,188,GEO,25.5,125833,,,Mert Naci Turker,U,,TUR,27.3,6-3 6-7(3) 6-1,3,R16,147,1,0,73,57,46,8,13,1,2,5,3,112,82,49,14,15,6,12,1170,10,853,28
2026-M-ITF-EGY-2026-002,M15 Hurghada,Hard,32,15,20260105,204,209867,,,Daniil Ostapenkov,R,,BLR,22.6,212631,,,David Eichenseher,U,,GER,20.0,6-3 6-2,3,R16,63,5,1,46,31,25,12,9,0,0,1,0,45,31,22,4,8,1,4,737,41,1233,8
